Collectivite;Budget;Exercice;I_F;D_R;Nature;SousFonction;Exécuté;Libellé nature;Libellé fonction
VILLE;01;2010;F;D;6182;824;5,90; DOCUMENTATION GENERALE ET TECHNIQUE;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;F;D;60624;814;574,92; PRODUITS DE TRAITEMENT;ECLAIRAGE PUBLIC
VILLE;01;2005;F;D;64831;91;17862,42; INDEMNITES AUX AGENTS;FOIRES ET MARCHES
VILLE;01;2007;F;D;6184;020;278476,48; VERSEMENTS A DES ORGANISMES DE FORMATION;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;I;R;1641;;20460000,00; REAMENAGEMENT DETTE;
VILLE;01;2010;F;D;6531;021;1047799,71; INDEMNITES DES MAIRES ADJOINTS ET CONSEILLERS;ASSEMBLEE LOCALE
VILLE;01;2011;F;D;6188;048;453,84; AUTRES FRAIS DIVERS;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2011;I;D;2033;824;14266,77; FRAIS D'INSERTION;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2009;I;D;2168;323;5331,50; COLLECTIONS - OEUVRES D'ART AUTRES;ARCHIVES
VILLE;01;2012;F;D;61521;422;2497,85; ENTRETIEN ET REPARATIONS SUR TERRAINS;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2007;F;R;758;323;10516,30; Produits divers de gestion cou;ARCHIVES
VILLE;01;2006;F;D;61522;251;37184,32; ENTRETIEN ET REPARATIONS BATIMENTS;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2009;F;D;6238;64;12187,46; DIVERS;CRECHES ET GARDERIES
VILLE;01;2005;F;D;6228;322;7500,00; DIVERS;MUSEES
VILLE;01;2010;F;D;64118;810;40193,15; AUTRES INDEMNITES PERSONNEL TITULAIRE;SERVICES COMMUNS
VILLE;01;2006;I;D;2031;824;191576,85; FRAIS D'ETUDES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2007;F;R;70872;020;129925,27; REMBOURSEMENT DE FRAIS PAR LES BUDGETS ANNEXES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;F;R;758;520;568,56; Produits divers de gestion cou;SERVICES COMMUNS
VILLE;01;2009;F;D;6226;023;235,64; HONORAIRES;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2010;F;D;60632;816;1200,23; FOURNITURES DE PETIT EQUIPEMENT;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2010;F;R;74718;;167157,78; AUTRES;
VILLE;01;2012;F;D;6451;412;274043,46; COTISATIONS A L'URSSAF;STADES
VILLE;01;2005;I;D;2315;212;372114,24; IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE;ECOLES PRIMAIRES
VILLE;01;2009;F;D;6331;823;90893,07; VERSEMENT DE TRANSPORT;ESPACES VERTS URBAINS
VILLE;01;2012;I;R;2808;;2090,85; AMORTISSEMENT AUTRES IMMOBILISATIONS INCORPORELLES;
VILLE;01;2012;F;D;60624;422;464,71; PRODUITS DE TRAITEMENT;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2008;F;D;616;020;935040,65; PRIMES D ASSURANCES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;F;D;66112;;36152,89; INTERETS RATTACHEMENT DES ICNE;
VILLE;01;2012;F;D;6231;322;1495,00; ANNONCES ET INSERTIONS;MUSEES
VILLE;01;2012;F;D;64731;64;49963,84; ALLOC CHOM;CRECHES ET GARDERIES
VILLE;01;2005;F;D;60633;821;239,20; FOURNITURES DE VOIRIE;EQUIPEMENTS DE VOIRIE
VILLE;01;2006;F;D;6156;026;4848,82; MAINTENANCE;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2011;F;D;611;816;5468,11; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2012;F;D;64131;022;217673,50; REMUNERATION;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2006;F;D;6574;025;191830,00; SUBVENTIONS DE FONCTIONNEMENT AUX ASSOCIATIONS ET AUTRES ORGANISMES;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
VILLE;01;2006;I;D;205;023;8328,94; CONCESSIONS ET DROITS SIMILAIRES BREVETS LICENCES MARQUES PROCEDES DROITS ET VAL;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2011;I;D;2111;824;1462288,61; TERRAINS NUS;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2008;F;D;6156;90;68114,83; MAINTENANCE;INTERVENTIONS ECONOMIQUES
VILLE;01;2010;F;D;627;823;2091,64; SERVICES BANCAIRES ET ASSIMILES;ESPACES VERTS URBAINS
VILLE;01;2011;I;R;10222;;13684652,69; F.C.T.V.A.;
VILLE;01;2011;F;R;70321;112;15852,00; DROITS DE STATIONNEMENT ET DE LOCATION SUR LA VOIE PUBLIQUE;POLICE MUNICIPALE
VILLE;01;2007;F;D;611;812;966632,92; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;COLLECTE ET TRAITEMENT DES ORDURES MENAGERES
VILLE;01;2008;F;D;66112;;32845,84; INTERETS RATTACHEMENT DES ICNE;
VILLE;01;2008;F;D;6238;421;41716,51; DIVERS;CENTRES DE LOISIRS
VILLE;01;2010;F;D;6256;048;10671,77; MISSIONS;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2009;F;D;6226;020;58016,78; HONORAIRES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;F;D;64731;411;9669,60; ALLOC CHOM;SALLES DE SPORT, GYMNASES
VILLE;01;2006;F;D;6237;020;11547,68; PUBLICATIONS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;F;D;60628;023;55,62; AUTRES FOURNITURES NON STOCKEES;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2012;F;D;6453;323;137453,07; COTISATIONS AUX CAISSES DE RETRAITES;ARCHIVES
VILLE;01;2007;F;D;61523;816;123724,32; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2008;F;D;64118;312;30517,11; AUTRES INDEMNITES PERSONNEL TITULAIRE;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
VILLE;01;2008;I;D;2042;824;1116439,72; SUBVENTIONS EQUIPEMENT AUX PERSONNES DE DROIT PRIVE;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;F;D;6488;212;352357,95; AUTRES CHARGES;ECOLES PRIMAIRES
VILLE;01;2012;F;D;6231;020;250220,11; ANNONCES ET INSERTIONS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2012;F;D;6331;312;8531,67; VERSEMENT DE TRANSPORT;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
VILLE;01;2009;F;D;6488;520;1055,50; AUTRES CHARGES;SERVICES COMMUNS
VILLE;01;2011;F;D;6451;112;654133,00; COTISATIONS A L'URSSAF;POLICE MUNICIPALE
VILLE;01;2012;F;D;60611;816;40108,64; EAU ET ASSAINISSSEMENT;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2010;F;D;6241;211;4115,56; TRANSPORT DE BIENS;ECOLES MATERNELLES
VILLE;01;2012;F;D;6232;520;3703,47; FETES ET CEREMONIES;SERVICES COMMUNS
VILLE;01;2005;F;D;6156;213;5166,80; MAINTENANCE;CLASSES REGROUPEES
VILLE;01;2011;F;D;60621;026;11247,08; COMBUSTIBLES;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2011;F;D;6282;026;76,54; FRAIS DE GARDIENNAGE;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2012;F;R;70688;823;19718,67; AUTRES PRESTATIONS DE SERVICES;ESPACES VERTS URBAINS
VILLE;01;2012;F;D;6238;30;1232793,34; DIVERS;SERVICES COMMUNS
VILLE;01;2008;F;D;6331;022;33100,39; VERSEMENT DE TRANSPORT;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2008;F;D;61558;64;15063,78; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;CRECHES ET GARDERIES
VILLE;01;2007;F;D;637;020;25609,70; AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES);ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;I;D;205;022;10292,40; CONCESSIONS ET DROITS SIMILAIRES BREVETS LICENCES MARQUES PROCEDES DROITS ET VAL;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2010;F;R;7343;;47424,00; TAXE SUR LES PYLONES ELECTRIQUES;
VILLE;01;2010;F;D;617;422;2774,72; ETUDES ET RECHERCHES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2011;I;D;2033;211;10625,37; FRAIS D'INSERTION;ECOLES MATERNELLES
VILLE;01;2005;F;D;64131;822;155643,20; REMUNERATION;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2006;I;R;1325;822;155050,00; SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GROUPEMENTS DE COLLECTIVITES;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2009;F;D;6451;30;121264,27; COTISATIONS A L'URSSAF;SERVICES COMMUNS
VILLE;01;2010;F;D;6244;820;164,45; TRANSPORTS ADMINISTRATIFS;SERVICES COMMUNS
VILLE;01;2005;I;D;2128;026;436429,21; AUTRES AGENCEMENTS ET AMENAGEMENTS;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2008;F;D;6453;824;57122,74; COTISATIONS AUX CAISSES DE RETRAITES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;F;D;6574;40;1697740,00; SUBVENTIONS DE FONCTIONNEMENT AUX ASSOCIATIONS ET AUTRES ORGANISMES;SERVICES COMMUNS
VILLE;01;2010;I;D;2312;91;54590,95; IMMOBILISATIONS EN COURS TERRAINS;FOIRES ET MARCHES
VILLE;01;2011;F;D;61522;411;173264,16; ENTRETIEN ET REPARATIONS BATIMENTS;SALLES DE SPORT, GYMNASES
VILLE;01;2007;F;D;64111;411;894906,78; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;SALLES DE SPORT, GYMNASES
VILLE;01;2007;F;R;758;824;181944,81; Produits divers de gestion cou;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2009;F;D;6135;30;179145,11; LOCATIONS MOBILIERES;SERVICES COMMUNS
VILLE;01;2011;F;D;6488;820;84361,00; AUTRES CHARGES;SERVICES COMMUNS
VILLE;01;2011;I;D;2316;323;9795,20; IMMOBILISATIONS EN COURS RESTAURATION DES COLLECTIONS ET OEUVRES D ART;ARCHIVES
VILLE;01;2012;F;D;6135;520;69439,00; LOCATIONS MOBILIERES;SERVICES COMMUNS
VILLE;01;2006;F;D;6042;112;198008,85; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;POLICE MUNICIPALE
VILLE;01;2010;F;D;61558;415;1598,62; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;MANIFESTATIONS SPORTIVES
VILLE;01;2010;F;D;6064;816;543,65; FOURNITURES ADMINISTRATIVES;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2011;F;D;6238;251;17447,40; DIVERS;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2007;F;D;6228;64;865,19; DIVERS;CRECHES ET GARDERIES
VILLE;01;2010;F;D;64118;816;100234,60; AUTRES INDEMNITES PERSONNEL TITULAIRE;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2011;F;D;64112;12;12036,93; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2006;F;R;775;824;7309866,95; PRODUITS DES CESSIONS D'IMMOBILISATIONS;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2008;I;D;2313;112;12700,56; IMMOBILISATIONS EN COURS CONSTRUCTION;POLICE MUNICIPALE
VILLE;01;2010;F;D;6236;824;3561,80; CATALOGUES ET IMPRIMES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2012;F;D;6156;313;4779,48; MAINTENANCE;THEATRES
VILLE;01;2005;F;D;60621;026;2427,56; COMBUSTIBLES;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2006;F;D;6451;823;835547,89; COTISATIONS A L'URSSAF;ESPACES VERTS URBAINS
VILLE;01;2008;F;D;60636;810;3753,40; VETEMENTS DE TRAVAIL;SERVICES COMMUNS
VILLE;01;2009;F;D;6488;422;112174,50; AUTRES CHARGES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2010;F;D;678;022;37,00; AUTRES CHARGES EXCEPTIONNELLES;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2007;I;D;2121;823;137011,07; PLANTATIONS D'ARBRES ET D'ARBUSTES;ESPACES VERTS URBAINS
VILLE;01;2008;F;D;6226;823;17056,36; HONORAIRES;ESPACES VERTS URBAINS
VILLE;01;2011;F;D;6247;211;1902,89; TRANSPORT COLLECTIF;ECOLES MATERNELLES
VILLE;01;2012;I;R;16441;;7000000,00; EMPRUNT ASSORTI TIRAGE SUR LIGNE DE TRESORERIE;
VILLE;01;2005;F;D;6182;212;7186,49; DOCUMENTATION GENERALE ET TECHNIQUE;ECOLES PRIMAIRES
VILLE;01;2005;F;D;6331;822;64396,73; VERSEMENT DE TRANSPORT;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2005;F;D;6042;823;21297,96; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;ESPACES VERTS URBAINS
VILLE;01;2009;F;R;758;112;94875,33; Produits divers de gestion cou;POLICE MUNICIPALE
VILLE;01;2008;F;D;6282;814;349,09; FRAIS DE GARDIENNAGE;ECLAIRAGE PUBLIC
VILLE;01;2007;F;R;70688;020;142411,56; AUTRES PRESTATIONS DE SERVICES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;F;D;61523;821;174389,95; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;EQUIPEMENTS DE VOIRIE
VILLE;01;2011;F;D;60632;211;86617,79; FOURNITURES DE PETIT EQUIPEMENT;ECOLES MATERNELLES
VILLE;01;2006;I;D;275;;78900,00; AUTRES IMMOBILISATIONS FINANCIERES DEPOTS ET CAUTIONNEMENTS VERSES;
VILLE;01;2012;F;D;6064;322;4046,61; FOURNITURES ADMINISTRATIVES;MUSEES
VILLE;01;2008;I;D;2188;023;12572,45; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2009;F;R;7788;020;3635031,91; PRODUITS EXCEPTIONNELS DIVERS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2011;F;D;6132;422;32687,98; LOCATIONS IMMOBILIERES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2009;F;D;64112;112;205777,10; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;POLICE MUNICIPALE
VILLE;01;2009;F;R;758;12;10680,16; Produits divers de gestion cou;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2011;F;R;74127;;3737494,00; Dotation nationale de péréquat;
VILLE;01;2009;F;D;6262;251;15540,00; FRAIS DE TELECOMMUNICATIONS;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2009;F;D;6331;824;3585,17; VERSEMENT DE TRANSPORT;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2009;I;R;1321;212;38643,20; SUBVENTIONS D' EQUIP NON TRANSFERABLES  ETAT & ETABLISSEMENT NATIONAUX;ECOLES PRIMAIRES
VILLE;01;2009;F;D;6451;024;143295,69; COTISATIONS A L'URSSAF;FETES ET CEREMONIES
VILLE;01;2009;F;D;64731;421;4218,00; ALLOC CHOM;CENTRES DE LOISIRS
VILLE;01;2010;F;D;64112;12;10782,64; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2010;F;D;60636;415;8627,12; VETEMENTS DE TRAVAIL;MANIFESTATIONS SPORTIVES
VILLE;01;2010;I;D;205;90;91697,32; CONCESSIONS ET DROITS SIMILAIRES BREVETS LICENCES MARQUES PROCEDES DROITS ET VAL;INTERVENTIONS ECONOMIQUES
VILLE;01;2010;F;D;6453;814;132587,00; COTISATIONS AUX CAISSES DE RETRAITES;ECLAIRAGE PUBLIC
VILLE;01;2007;I;R;1321;414;12792,00; SUBVENTIONS D' EQUIP NON TRANSFERABLES  ETAT & ETABLISSEMENT NATIONAUX;AUTRES EQUIPEMENTS SPORTIFS OU DE LOISIR
VILLE;01;2009;F;D;61522;422;229807,14; ENTRETIEN ET REPARATIONS BATIMENTS;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2009;I;D;205;810;1015,00; CONCESSIONS ET DROITS SIMILAIRES BREVETS LICENCES MARQUES PROCEDES DROITS ET VAL;SERVICES COMMUNS
VILLE;01;2011;I;D;2313;026;20563,78; IMMOBILISATIONS EN COURS CONSTRUCTION;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2012;F;D;6453;820;473149,45; COTISATIONS AUX CAISSES DE RETRAITES;SERVICES COMMUNS
VILLE;01;2007;F;D;60632;816;781,04; FOURNITURES DE PETIT EQUIPEMENT;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2012;F;D;64118;824;36415,75; AUTRES INDEMNITES PERSONNEL TITULAIRE;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2005;F;D;60612;024;7354,85; ENERGIE ET ELECTRICITE;FETES ET CEREMONIES
VILLE;01;2008;I;D;2312;213;18598,05; IMMOBILISATIONS EN COURS TERRAINS;CLASSES REGROUPEES
VILLE;01;2010;F;D;6247;211;2523,50; TRANSPORT COLLECTIF;ECOLES MATERNELLES
VILLE;01;2012;F;D;611;020;458959,45; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;I;R;1321;824;178838,71; SUBVENTIONS D' EQUIP NON TRANSFERABLES  ETAT & ETABLISSEMENT NATIONAUX;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2009;F;D;6238;026;2999,99; DIVERS;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2009;I;R;1321;323;10000,00; SUBVENTIONS D' EQUIP NON TRANSFERABLES  ETAT & ETABLISSEMENT NATIONAUX;ARCHIVES
VILLE;01;2011;F;D;6283;211;2272,40; FRAIS DE NETTOYAGE DES LOCAUX;ECOLES MATERNELLES
VILLE;01;2008;F;D;6132;40;31860,05; LOCATIONS IMMOBILIERES;SERVICES COMMUNS
VILLE;01;2010;I;D;2031;823;5917,21; FRAIS D'ETUDES;ESPACES VERTS URBAINS
VILLE;01;2012;I;D;2184;211;218067,82; AUTRES IMMOBILISATIONS CORPORELLES MOBILIER;ECOLES MATERNELLES
VILLE;01;2005;F;D;616;020;755407,98; PRIMES D ASSURANCES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2005;I;R;1328;020;69703,79; SUBV D EQUIPEMENT AUTRES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;F;D;6042;821;412,35; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;EQUIPEMENTS DE VOIRIE
VILLE;01;2009;F;D;60612;251;89064,57; ENERGIE ET ELECTRICITE;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2007;F;D;64112;112;187239,03; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;POLICE MUNICIPALE
VILLE;01;2009;F;D;61521;415;107948,60; ENTRETIEN ET REPARATIONS SUR TERRAINS;MANIFESTATIONS SPORTIVES
VILLE;01;2011;F;D;64111;021;644046,58; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;ASSEMBLEE LOCALE
VILLE;01;2011;F;D;64118;212;2598546,06; AUTRES INDEMNITES PERSONNEL TITULAIRE;ECOLES PRIMAIRES
VILLE;01;2006;F;D;60633;816;17518,90; FOURNITURES DE VOIRIE;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2011;F;D;64118;023;200189,41; AUTRES INDEMNITES PERSONNEL TITULAIRE;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2011;F;D;64111;251;1550432,62; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2005;F;D;6331;048;2422,73; VERSEMENT DE TRANSPORT;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2009;F;D;617;823;973,84; ETUDES ET RECHERCHES;ESPACES VERTS URBAINS
VILLE;01;2006;F;D;60632;020;287497,08; FOURNITURES DE PETIT EQUIPEMENT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;F;R;758;30;11425,08; Produits divers de gestion cou;SERVICES COMMUNS
VILLE;01;2011;F;D;6453;12;131403,47; COTISATIONS AUX CAISSES DE RETRAITES;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2007;F;D;6231;820;42546,07; ANNONCES ET INSERTIONS;SERVICES COMMUNS
VILLE;01;2012;F;D;60632;12;305,60; FOURNITURES DE PETIT EQUIPEMENT;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2010;F;R;758;021;25167,81; Produits divers de gestion cou;ASSEMBLEE LOCALE
VILLE;01;2010;F;D;6238;422;76976,04; DIVERS;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2005;F;D;6135;820;304,98; LOCATIONS MOBILIERES;SERVICES COMMUNS
VILLE;01;2009;F;D;6712;020;90,00; CHARGES EXCEPTIONNELLES POUR AMENDES FISCALES ET PENALES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;F;D;60622;020;506132,91; CARBURANTS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2012;I;D;2313;421;20196,00; IMMOBILISATIONS EN COURS CONSTRUCTION;CENTRES DE LOISIRS
VILLE;01;2005;F;D;60632;814;190510,13; FOURNITURES DE PETIT EQUIPEMENT;ECLAIRAGE PUBLIC
VILLE;01;2011;F;D;6233;212;1674,40; FOIRES ET EXPOSITIONS;ECOLES PRIMAIRES
VILLE;01;2007;I;D;2188;324;82339,33; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;ENTRETIEN DU PATRIMOINE CULTUREL
VILLE;01;2011;F;R;7066;020;89691,85; REDEVANCES ET DROITS DES SERVICES A CARACTERE SOCIAL;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2011;F;R;7066;64;2623324,08; REDEVANCES ET DROITS DES SERVICES A CARACTERE SOCIAL;CRECHES ET GARDERIES
VILLE;01;2011;I;D;2033;020;57847,32; FRAIS D'INSERTION;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2011;F;D;6188;824;238,00; AUTRES FRAIS DIVERS;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2012;F;D;6453;112;1079762,65; COTISATIONS AUX CAISSES DE RETRAITES;POLICE MUNICIPALE
VILLE;01;2009;I;D;2182;020;483718,12; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE TRANSPORT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;I;D;2033;824;19540,81; FRAIS D'INSERTION;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2011;I;R;1328;816;7492,00; SUBV D EQUIPEMENT AUTRES;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2012;F;D;60628;322;1548,01; AUTRES FOURNITURES NON STOCKEES;MUSEES
VILLE;01;2008;I;R;1323;324;29506,07; SUBV EQUIP NON TRANSF DEPARTE;ENTRETIEN DU PATRIMOINE CULTUREL
VILLE;01;2005;F;D;60631;821;671,97; FOURNITURES D'ENTRETIEN;EQUIPEMENTS DE VOIRIE
VILLE;01;2006;F;D;6488;323;18948,30; AUTRES CHARGES;ARCHIVES
VILLE;01;2008;I;D;2313;211;2035310,89; IMMOBILISATIONS EN COURS CONSTRUCTION;ECOLES MATERNELLES
VILLE;01;2012;F;D;6331;023;24331,48; VERSEMENT DE TRANSPORT;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2012;F;D;6218;313;81406,82; AUTRE PERSONNEL EXTERIEUR;THEATRES
VILLE;01;2007;F;D;6574;40;1004732,61; SUBVENTIONS DE FONCTIONNEMENT AUX ASSOCIATIONS ET AUTRES ORGANISMES;SERVICES COMMUNS
VILLE;01;2010;I;R;2182;;209179,73; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE TRANSPORT;
VILLE;01;2005;F;R;7067;823;19523,33; REDEVANCES ET DROITS DES SERVICES PERISCOLAIRES ET D ENSEIGNEMENT;ESPACES VERTS URBAINS
VILLE;01;2012;F;D;64111;411;963333,77; REMUNERATION PRINCIPALE PERSONNEL TITULAIRE;SALLES DE SPORT, GYMNASES
VILLE;01;2007;F;R;70321;91;58317,00; DROITS DE STATIONNEMENT ET DE LOCATION SUR LA VOIE PUBLIQUE;FOIRES ET MARCHES
VILLE;01;2006;F;D;64131;412;44498,18; REMUNERATION;STADES
VILLE;01;2009;F;D;6281;020;286859,64; CONCOURS DIVERS (COTISATIONS);ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;I;R;1328;411;3795,00; SUBV D EQUIPEMENT AUTRES;SALLES DE SPORT, GYMNASES
VILLE;01;2010;F;D;6451;024;140587,15; COTISATIONS A L'URSSAF;FETES ET CEREMONIES
VILLE;01;2012;F;D;611;025;2910,00; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
VILLE;01;2007;F;D;6718;824;187016,00; AUTRES CHARGES EXCEPT SUR OPERATIONS DE GESTION;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2009;F;D;60631;12;200,27; FOURNITURES D'ENTRETIEN;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2008;F;D;6236;64;1317,99; CATALOGUES ET IMPRIMES;CRECHES ET GARDERIES
VILLE;01;2008;F;R;7718;813;5,56; AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS DE GESTION;PROPRETE URBAINE
VILLE;01;2005;F;R;778;821;18,36; AUTRES PRODUITS EXCEPTIONNELS;EQUIPEMENTS DE VOIRIE
VILLE;01;2007;F;D;6247;415;29873,01; TRANSPORT COLLECTIF;MANIFESTATIONS SPORTIVES
VILLE;01;2008;F;D;611;12;58791,55; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2009;F;D;64131;024;33274,10; REMUNERATION;FETES ET CEREMONIES
VILLE;01;2009;F;D;61523;816;421646,46; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2011;F;D;6238;421;196124,36; DIVERS;CENTRES DE LOISIRS
VILLE;01;2012;F;D;6261;823;177,48; FRAIS D'AFFRANCHISSEMENT;ESPACES VERTS URBAINS
